Person,Shot,Scene,Full
79,1,1,Memphis-1-shot_1
80,1,1,Memphis-1-shot_1
81,2,1,Memphis-1-shot_2
82,2,1,Memphis-1-shot_2
83,2,1,Memphis-1-shot_2
84,2,1,Memphis-1-shot_2
85,2,1,Memphis-1-shot_2
86,2,1,Memphis-1-shot_2
87,2,1,Memphis-1-shot_2
88,2,1,Memphis-1-shot_2
89,2,1,Memphis-1-shot_2
90,2,1,Memphis-1-shot_2
91,2,1,Memphis-1-shot_2
92,2,1,Memphis-1-shot_2
93,2,1,Memphis-1-shot_2
94,2,1,Memphis-1-shot_2
95,2,1,Memphis-1-shot_2
96,2,1,Memphis-1-shot_2
97,2,1,Memphis-1-shot_2
98,2,1,Memphis-1-shot_2
99,2,1,Memphis-1-shot_2
100,2,1,Memphis-1-shot_2
101,2,1,Memphis-1-shot_2
102,2,1,Memphis-1-shot_2
103,2,1,Memphis-1-shot_2
104,2,1,Memphis-1-shot_2
105,2,1,Memphis-1-shot_2
106,2,1,Memphis-1-shot_2
107,2,1,Memphis-1-shot_2
108,2,1,Memphis-1-shot_2
109,2,1,Memphis-1-shot_2
110,2,1,Memphis-1-shot_2
111,0,2,Memphis-2-shot_0
112,1,2,Memphis-2-shot_1
113,1,2,Memphis-2-shot_1
114,1,2,Memphis-2-shot_1
115,1,2,Memphis-2-shot_1
116,1,2,Memphis-2-shot_1
117,1,2,Memphis-2-shot_1
118,1,2,Memphis-2-shot_1
119,1,2,Memphis-2-shot_1
120,1,2,Memphis-2-shot_1
121,1,2,Memphis-2-shot_1
122,1,2,Memphis-2-shot_1
123,1,2,Memphis-2-shot_1
124,1,2,Memphis-2-shot_1
125,1,2,Memphis-2-shot_1
126,1,2,Memphis-2-shot_1
127,1,2,Memphis-2-shot_1
128,1,2,Memphis-2-shot_1
129,1,2,Memphis-2-shot_1
130,1,2,Memphis-2-shot_1
131,1,2,Memphis-2-shot_1
132,1,2,Memphis-2-shot_1
133,1,2,Memphis-2-shot_1
134,1,2,Memphis-2-shot_1
135,1,2,Memphis-2-shot_1
136,1,2,Memphis-2-shot_1
137,1,2,Memphis-2-shot_1
138,1,2,Memphis-2-shot_1
139,1,2,Memphis-2-shot_1
140,1,2,Memphis-2-shot_1
141,1,2,Memphis-2-shot_1
142,1,2,Memphis-2-shot_1
143,1,2,Memphis-2-shot_1
144,1,2,Memphis-2-shot_1
145,1,2,Memphis-2-shot_1
146,1,2,Memphis-2-shot_1
147,1,2,Memphis-2-shot_1
148,1,2,Memphis-2-shot_1
149,1,2,Memphis-2-shot_1
150,1,2,Memphis-2-shot_1
151,1,2,Memphis-2-shot_1
152,1,2,Memphis-2-shot_1
153,1,2,Memphis-2-shot_1
154,1,2,Memphis-2-shot_1
155,1,2,Memphis-2-shot_1
156,1,2,Memphis-2-shot_1
157,1,2,Memphis-2-shot_1
158,1,2,Memphis-2-shot_1
159,1,2,Memphis-2-shot_1
160,1,2,Memphis-2-shot_1
161,1,2,Memphis-2-shot_1
162,1,2,Memphis-2-shot_1
163,1,2,Memphis-2-shot_1
164,1,2,Memphis-2-shot_1
165,1,2,Memphis-2-shot_1
166,1,2,Memphis-2-shot_1
167,1,2,Memphis-2-shot_1
168,1,2,Memphis-2-shot_1
169,1,2,Memphis-2-shot_1
170,1,2,Memphis-2-shot_1
171,1,2,Memphis-2-shot_1
172,1,2,Memphis-2-shot_1
173,1,2,Memphis-2-shot_1
174,1,2,Memphis-2-shot_1
175,1,2,Memphis-2-shot_1
176,1,2,Memphis-2-shot_1
177,1,2,Memphis-2-shot_1
178,1,2,Memphis-2-shot_1
179,1,2,Memphis-2-shot_1
180,1,2,Memphis-2-shot_1
181,1,2,Memphis-2-shot_1
182,1,2,Memphis-2-shot_1
183,1,2,Memphis-2-shot_1
184,1,2,Memphis-2-shot_1
185,1,2,Memphis-2-shot_1
186,1,2,Memphis-2-shot_1
187,1,2,Memphis-2-shot_1
188,1,2,Memphis-2-shot_1
189,1,2,Memphis-2-shot_1
190,2,2,Memphis-2-shot_2
191,2,2,Memphis-2-shot_2
192,2,2,Memphis-2-shot_2
193,2,2,Memphis-2-shot_2
194,2,2,Memphis-2-shot_2
195,2,2,Memphis-2-shot_2
196,2,2,Memphis-2-shot_2
197,2,2,Memphis-2-shot_2
198,2,2,Memphis-2-shot_2
199,2,2,Memphis-2-shot_2
200,2,2,Memphis-2-shot_2
201,2,2,Memphis-2-shot_2
202,2,2,Memphis-2-shot_2
203,2,2,Memphis-2-shot_2
204,2,2,Memphis-2-shot_2
205,2,2,Memphis-2-shot_2
206,2,2,Memphis-2-shot_2
207,2,2,Memphis-2-shot_2
208,2,2,Memphis-2-shot_2
209,2,2,Memphis-2-shot_2
210,2,2,Memphis-2-shot_2
211,2,2,Memphis-2-shot_2
212,2,2,Memphis-2-shot_2
213,2,2,Memphis-2-shot_2
214,2,2,Memphis-2-shot_2
215,2,2,Memphis-2-shot_2
216,2,2,Memphis-2-shot_2
217,2,2,Memphis-2-shot_2
218,2,2,Memphis-2-shot_2
219,2,2,Memphis-2-shot_2
220,2,2,Memphis-2-shot_2
221,2,2,Memphis-2-shot_2
222,2,2,Memphis-2-shot_2
223,2,2,Memphis-2-shot_2
224,2,2,Memphis-2-shot_2
225,2,2,Memphis-2-shot_2
226,2,2,Memphis-2-shot_2
227,2,2,Memphis-2-shot_2
228,2,2,Memphis-2-shot_2
229,2,2,Memphis-2-shot_2
230,2,2,Memphis-2-shot_2
231,2,2,Memphis-2-shot_2
232,2,2,Memphis-2-shot_2
233,2,2,Memphis-2-shot_2
234,2,2,Memphis-2-shot_2
235,2,2,Memphis-2-shot_2
236,2,2,Memphis-2-shot_2
237,2,2,Memphis-2-shot_2
238,2,2,Memphis-2-shot_2
239,2,2,Memphis-2-shot_2
240,2,2,Memphis-2-shot_2
241,2,2,Memphis-2-shot_2
242,2,2,Memphis-2-shot_2
243,2,2,Memphis-2-shot_2
244,2,2,Memphis-2-shot_2
245,2,2,Memphis-2-shot_2
246,2,2,Memphis-2-shot_2
247,2,2,Memphis-2-shot_2
248,2,2,Memphis-2-shot_2
249,3,2,Memphis-2-shot_3
250,3,2,Memphis-2-shot_3
251,3,2,Memphis-2-shot_3
252,3,2,Memphis-2-shot_3
253,3,2,Memphis-2-shot_3
254,3,2,Memphis-2-shot_3
255,3,2,Memphis-2-shot_3
256,3,2,Memphis-2-shot_3
257,3,2,Memphis-2-shot_3
258,3,2,Memphis-2-shot_3
259,3,2,Memphis-2-shot_3
260,3,2,Memphis-2-shot_3
261,3,2,Memphis-2-shot_3
262,3,2,Memphis-2-shot_3
263,3,2,Memphis-2-shot_3
264,3,2,Memphis-2-shot_3
265,3,2,Memphis-2-shot_3
266,3,2,Memphis-2-shot_3
267,3,2,Memphis-2-shot_3
268,3,2,Memphis-2-shot_3
269,3,2,Memphis-2-shot_3
270,3,2,Memphis-2-shot_3
271,3,2,Memphis-2-shot_3
272,3,2,Memphis-2-shot_3
273,3,2,Memphis-2-shot_3
274,3,2,Memphis-2-shot_3
275,3,2,Memphis-2-shot_3
276,3,2,Memphis-2-shot_3
277,3,2,Memphis-2-shot_3
278,3,2,Memphis-2-shot_3
279,3,2,Memphis-2-shot_3
280,3,2,Memphis-2-shot_3
281,3,2,Memphis-2-shot_3
282,3,2,Memphis-2-shot_3
283,3,2,Memphis-2-shot_3
284,3,2,Memphis-2-shot_3
285,3,2,Memphis-2-shot_3
286,3,2,Memphis-2-shot_3
287,3,2,Memphis-2-shot_3
288,3,2,Memphis-2-shot_3
289,3,2,Memphis-2-shot_3
290,3,2,Memphis-2-shot_3
291,3,2,Memphis-2-shot_3
292,3,2,Memphis-2-shot_3
293,3,2,Memphis-2-shot_3
294,3,2,Memphis-2-shot_3
295,3,2,Memphis-2-shot_3
296,3,2,Memphis-2-shot_3
297,3,2,Memphis-2-shot_3
298,3,2,Memphis-2-shot_3
299,3,2,Memphis-2-shot_3
300,3,2,Memphis-2-shot_3
301,3,2,Memphis-2-shot_3
302,3,2,Memphis-2-shot_3
303,3,2,Memphis-2-shot_3
304,3,2,Memphis-2-shot_3
305,3,2,Memphis-2-shot_3
306,3,2,Memphis-2-shot_3
307,3,2,Memphis-2-shot_3
308,3,2,Memphis-2-shot_3
309,3,2,Memphis-2-shot_3
310,3,2,Memphis-2-shot_3
311,3,2,Memphis-2-shot_3
312,3,2,Memphis-2-shot_3
313,3,2,Memphis-2-shot_3
314,3,2,Memphis-2-shot_3
315,3,2,Memphis-2-shot_3
316,3,2,Memphis-2-shot_3
317,3,2,Memphis-2-shot_3
318,3,2,Memphis-2-shot_3
319,3,2,Memphis-2-shot_3
320,3,2,Memphis-2-shot_3
321,3,2,Memphis-2-shot_3
322,3,2,Memphis-2-shot_3
323,3,2,Memphis-2-shot_3
324,3,2,Memphis-2-shot_3
325,3,2,Memphis-2-shot_3
326,3,2,Memphis-2-shot_3
327,3,2,Memphis-2-shot_3
328,3,2,Memphis-2-shot_3
329,3,2,Memphis-2-shot_3
330,3,2,Memphis-2-shot_3
331,3,2,Memphis-2-shot_3
332,3,2,Memphis-2-shot_3
333,3,2,Memphis-2-shot_3
334,3,2,Memphis-2-shot_3
335,3,2,Memphis-2-shot_3
336,3,2,Memphis-2-shot_3
337,3,2,Memphis-2-shot_3
338,3,2,Memphis-2-shot_3
339,3,2,Memphis-2-shot_3
340,3,2,Memphis-2-shot_3
341,3,2,Memphis-2-shot_3
342,3,2,Memphis-2-shot_3
343,3,2,Memphis-2-shot_3
344,3,2,Memphis-2-shot_3
345,3,2,Memphis-2-shot_3
346,3,2,Memphis-2-shot_3
347,3,2,Memphis-2-shot_3
348,3,2,Memphis-2-shot_3
349,3,2,Memphis-2-shot_3
350,3,2,Memphis-2-shot_3
351,3,2,Memphis-2-shot_3
352,3,2,Memphis-2-shot_3
353,3,2,Memphis-2-shot_3
354,3,2,Memphis-2-shot_3
355,3,2,Memphis-2-shot_3
356,3,2,Memphis-2-shot_3
357,3,2,Memphis-2-shot_3
358,3,2,Memphis-2-shot_3
359,3,2,Memphis-2-shot_3
360,3,2,Memphis-2-shot_3
361,3,2,Memphis-2-shot_3
362,3,2,Memphis-2-shot_3
363,3,2,Memphis-2-shot_3
364,3,2,Memphis-2-shot_3
365,3,2,Memphis-2-shot_3
366,3,2,Memphis-2-shot_3
367,3,2,Memphis-2-shot_3
368,3,2,Memphis-2-shot_3
369,3,2,Memphis-2-shot_3
370,3,2,Memphis-2-shot_3
371,3,2,Memphis-2-shot_3
372,3,2,Memphis-2-shot_3
373,3,2,Memphis-2-shot_3
374,3,2,Memphis-2-shot_3
375,3,2,Memphis-2-shot_3
376,3,2,Memphis-2-shot_3
377,3,2,Memphis-2-shot_3
378,3,2,Memphis-2-shot_3
379,3,2,Memphis-2-shot_3
380,3,2,Memphis-2-shot_3
381,3,2,Memphis-2-shot_3
382,3,2,Memphis-2-shot_3
383,3,2,Memphis-2-shot_3
384,3,2,Memphis-2-shot_3
385,3,2,Memphis-2-shot_3
386,3,2,Memphis-2-shot_3
387,3,2,Memphis-2-shot_3
388,3,2,Memphis-2-shot_3
389,3,2,Memphis-2-shot_3
390,3,2,Memphis-2-shot_3
391,3,2,Memphis-2-shot_3
392,3,2,Memphis-2-shot_3
393,3,2,Memphis-2-shot_3
394,3,2,Memphis-2-shot_3
395,3,2,Memphis-2-shot_3
396,3,2,Memphis-2-shot_3
397,3,2,Memphis-2-shot_3
398,3,2,Memphis-2-shot_3
399,3,2,Memphis-2-shot_3
400,3,2,Memphis-2-shot_3
401,3,2,Memphis-2-shot_3
402,3,2,Memphis-2-shot_3
403,3,2,Memphis-2-shot_3
404,3,2,Memphis-2-shot_3
405,3,2,Memphis-2-shot_3
406,3,2,Memphis-2-shot_3
407,3,2,Memphis-2-shot_3
408,3,2,Memphis-2-shot_3
409,3,2,Memphis-2-shot_3
410,3,2,Memphis-2-shot_3
411,3,2,Memphis-2-shot_3
412,3,2,Memphis-2-shot_3
413,3,2,Memphis-2-shot_3
414,3,2,Memphis-2-shot_3
415,3,2,Memphis-2-shot_3
416,3,2,Memphis-2-shot_3
417,3,2,Memphis-2-shot_3
418,3,2,Memphis-2-shot_3
419,3,2,Memphis-2-shot_3
420,3,2,Memphis-2-shot_3
421,3,2,Memphis-2-shot_3
422,3,2,Memphis-2-shot_3
423,3,2,Memphis-2-shot_3
424,3,2,Memphis-2-shot_3
425,3,2,Memphis-2-shot_3
426,3,2,Memphis-2-shot_3
427,3,2,Memphis-2-shot_3
428,3,2,Memphis-2-shot_3
429,3,2,Memphis-2-shot_3
430,3,2,Memphis-2-shot_3
431,3,2,Memphis-2-shot_3
432,3,2,Memphis-2-shot_3
433,3,2,Memphis-2-shot_3
434,3,2,Memphis-2-shot_3
435,3,2,Memphis-2-shot_3
436,3,2,Memphis-2-shot_3
437,3,2,Memphis-2-shot_3
438,3,2,Memphis-2-shot_3
439,3,2,Memphis-2-shot_3
440,3,2,Memphis-2-shot_3
441,3,2,Memphis-2-shot_3
442,3,2,Memphis-2-shot_3
443,3,2,Memphis-2-shot_3
444,3,2,Memphis-2-shot_3
445,3,2,Memphis-2-shot_3
446,3,2,Memphis-2-shot_3
447,3,2,Memphis-2-shot_3
448,3,2,Memphis-2-shot_3
449,3,2,Memphis-2-shot_3
450,3,2,Memphis-2-shot_3
451,3,2,Memphis-2-shot_3
452,3,2,Memphis-2-shot_3
453,3,2,Memphis-2-shot_3
454,3,2,Memphis-2-shot_3
455,3,2,Memphis-2-shot_3
456,3,2,Memphis-2-shot_3
457,3,2,Memphis-2-shot_3
458,3,2,Memphis-2-shot_3
459,3,2,Memphis-2-shot_3
460,3,2,Memphis-2-shot_3
461,3,2,Memphis-2-shot_3
462,3,2,Memphis-2-shot_3
463,3,2,Memphis-2-shot_3
464,3,2,Memphis-2-shot_3
465,3,2,Memphis-2-shot_3
466,3,2,Memphis-2-shot_3
467,3,2,Memphis-2-shot_3
468,3,2,Memphis-2-shot_3
469,3,2,Memphis-2-shot_3
470,3,2,Memphis-2-shot_3
471,3,2,Memphis-2-shot_3
472,3,2,Memphis-2-shot_3
473,3,2,Memphis-2-shot_3
474,3,2,Memphis-2-shot_3
475,3,2,Memphis-2-shot_3
476,3,2,Memphis-2-shot_3
477,3,2,Memphis-2-shot_3
478,3,2,Memphis-2-shot_3
479,3,2,Memphis-2-shot_3
480,3,2,Memphis-2-shot_3
481,3,2,Memphis-2-shot_3
482,3,2,Memphis-2-shot_3
483,3,2,Memphis-2-shot_3
484,3,2,Memphis-2-shot_3
485,3,2,Memphis-2-shot_3
486,3,2,Memphis-2-shot_3
487,3,2,Memphis-2-shot_3
488,3,2,Memphis-2-shot_3
489,3,2,Memphis-2-shot_3
490,3,2,Memphis-2-shot_3
491,3,2,Memphis-2-shot_3
492,3,2,Memphis-2-shot_3
493,3,2,Memphis-2-shot_3
494,3,2,Memphis-2-shot_3
495,3,2,Memphis-2-shot_3
496,3,2,Memphis-2-shot_3
497,3,2,Memphis-2-shot_3
498,3,2,Memphis-2-shot_3
499,3,2,Memphis-2-shot_3
500,3,2,Memphis-2-shot_3
501,3,2,Memphis-2-shot_3
502,3,2,Memphis-2-shot_3
503,3,2,Memphis-2-shot_3
504,3,2,Memphis-2-shot_3
505,3,2,Memphis-2-shot_3
506,3,2,Memphis-2-shot_3
507,3,2,Memphis-2-shot_3
508,3,2,Memphis-2-shot_3
509,3,2,Memphis-2-shot_3
510,3,2,Memphis-2-shot_3
511,3,2,Memphis-2-shot_3
512,3,2,Memphis-2-shot_3
513,3,2,Memphis-2-shot_3
514,3,2,Memphis-2-shot_3
515,3,2,Memphis-2-shot_3
516,3,2,Memphis-2-shot_3
517,3,2,Memphis-2-shot_3
518,3,2,Memphis-2-shot_3
519,3,2,Memphis-2-shot_3
520,3,2,Memphis-2-shot_3
521,3,2,Memphis-2-shot_3
522,3,2,Memphis-2-shot_3
523,3,2,Memphis-2-shot_3
524,3,2,Memphis-2-shot_3
525,3,2,Memphis-2-shot_3
526,4,2,Memphis-2-shot_4
527,4,2,Memphis-2-shot_4
528,4,2,Memphis-2-shot_4
529,4,2,Memphis-2-shot_4
530,4,2,Memphis-2-shot_4
531,4,2,Memphis-2-shot_4
532,4,2,Memphis-2-shot_4
533,4,2,Memphis-2-shot_4
534,4,2,Memphis-2-shot_4
535,4,2,Memphis-2-shot_4
536,4,2,Memphis-2-shot_4
537,4,2,Memphis-2-shot_4
538,4,2,Memphis-2-shot_4
539,5,2,Memphis-2-shot_5
540,5,2,Memphis-2-shot_5
541,5,2,Memphis-2-shot_5
542,5,2,Memphis-2-shot_5
543,5,2,Memphis-2-shot_5
544,5,2,Memphis-2-shot_5
545,5,2,Memphis-2-shot_5
546,5,2,Memphis-2-shot_5
547,5,2,Memphis-2-shot_5
548,5,2,Memphis-2-shot_5
549,5,2,Memphis-2-shot_5
550,5,2,Memphis-2-shot_5
551,5,2,Memphis-2-shot_5
552,5,2,Memphis-2-shot_5
553,5,2,Memphis-2-shot_5
554,5,2,Memphis-2-shot_5
555,5,2,Memphis-2-shot_5
556,5,2,Memphis-2-shot_5
557,5,2,Memphis-2-shot_5
558,5,2,Memphis-2-shot_5
559,5,2,Memphis-2-shot_5
560,5,2,Memphis-2-shot_5
561,5,2,Memphis-2-shot_5
562,5,2,Memphis-2-shot_5
563,5,2,Memphis-2-shot_5
564,5,2,Memphis-2-shot_5
565,5,2,Memphis-2-shot_5
566,5,2,Memphis-2-shot_5
567,5,2,Memphis-2-shot_5
568,5,2,Memphis-2-shot_5
569,5,2,Memphis-2-shot_5
570,5,2,Memphis-2-shot_5
571,5,2,Memphis-2-shot_5
572,5,2,Memphis-2-shot_5
573,5,2,Memphis-2-shot_5
574,5,2,Memphis-2-shot_5
575,5,2,Memphis-2-shot_5
576,5,2,Memphis-2-shot_5
577,5,2,Memphis-2-shot_5
578,5,2,Memphis-2-shot_5
579,5,2,Memphis-2-shot_5
580,5,2,Memphis-2-shot_5
581,5,2,Memphis-2-shot_5
582,5,2,Memphis-2-shot_5
583,5,2,Memphis-2-shot_5
584,5,2,Memphis-2-shot_5
585,5,2,Memphis-2-shot_5
586,5,2,Memphis-2-shot_5
587,5,2,Memphis-2-shot_5
588,5,2,Memphis-2-shot_5
589,5,2,Memphis-2-shot_5
590,5,2,Memphis-2-shot_5
591,5,2,Memphis-2-shot_5
592,5,2,Memphis-2-shot_5
593,5,2,Memphis-2-shot_5
594,5,2,Memphis-2-shot_5
595,5,2,Memphis-2-shot_5
596,5,2,Memphis-2-shot_5
597,5,2,Memphis-2-shot_5
598,5,2,Memphis-2-shot_5
599,5,2,Memphis-2-shot_5
600,5,2,Memphis-2-shot_5
601,5,2,Memphis-2-shot_5
602,5,2,Memphis-2-shot_5
603,5,2,Memphis-2-shot_5
604,5,2,Memphis-2-shot_5
605,5,2,Memphis-2-shot_5
606,5,2,Memphis-2-shot_5
607,5,2,Memphis-2-shot_5
608,5,2,Memphis-2-shot_5
609,5,2,Memphis-2-shot_5
610,5,2,Memphis-2-shot_5
611,5,2,Memphis-2-shot_5
612,5,2,Memphis-2-shot_5
613,5,2,Memphis-2-shot_5
614,5,2,Memphis-2-shot_5
615,0,3,Memphis-3-shot_0
616,0,3,Memphis-3-shot_0
617,0,3,Memphis-3-shot_0
618,0,3,Memphis-3-shot_0
619,1,3,Memphis-3-shot_1
620,1,3,Memphis-3-shot_1
621,1,3,Memphis-3-shot_1
622,1,3,Memphis-3-shot_1
623,1,3,Memphis-3-shot_1
624,1,3,Memphis-3-shot_1
625,1,3,Memphis-3-shot_1
626,1,3,Memphis-3-shot_1
627,1,3,Memphis-3-shot_1
628,1,3,Memphis-3-shot_1
629,1,3,Memphis-3-shot_1
630,1,3,Memphis-3-shot_1
631,1,3,Memphis-3-shot_1
632,1,3,Memphis-3-shot_1
633,1,3,Memphis-3-shot_1
634,1,3,Memphis-3-shot_1
635,1,3,Memphis-3-shot_1
636,1,3,Memphis-3-shot_1
637,1,3,Memphis-3-shot_1
638,1,3,Memphis-3-shot_1
639,1,3,Memphis-3-shot_1
640,1,3,Memphis-3-shot_1
641,1,3,Memphis-3-shot_1
642,1,3,Memphis-3-shot_1
643,1,3,Memphis-3-shot_1
644,1,3,Memphis-3-shot_1
645,1,3,Memphis-3-shot_1
646,1,3,Memphis-3-shot_1
647,1,3,Memphis-3-shot_1
648,1,3,Memphis-3-shot_1
649,1,3,Memphis-3-shot_1
650,1,3,Memphis-3-shot_1
651,1,3,Memphis-3-shot_1
652,1,3,Memphis-3-shot_1
653,1,3,Memphis-3-shot_1
654,1,3,Memphis-3-shot_1
655,1,3,Memphis-3-shot_1
656,1,3,Memphis-3-shot_1
657,1,3,Memphis-3-shot_1
658,1,3,Memphis-3-shot_1
659,1,3,Memphis-3-shot_1
660,1,3,Memphis-3-shot_1
661,1,3,Memphis-3-shot_1
662,1,3,Memphis-3-shot_1
663,1,3,Memphis-3-shot_1
664,1,3,Memphis-3-shot_1
665,1,3,Memphis-3-shot_1
666,1,3,Memphis-3-shot_1
667,1,3,Memphis-3-shot_1
668,1,3,Memphis-3-shot_1
669,1,3,Memphis-3-shot_1
670,1,3,Memphis-3-shot_1
671,1,3,Memphis-3-shot_1
672,1,3,Memphis-3-shot_1
673,1,3,Memphis-3-shot_1
674,1,3,Memphis-3-shot_1
675,1,3,Memphis-3-shot_1
676,1,3,Memphis-3-shot_1
677,1,3,Memphis-3-shot_1
678,1,3,Memphis-3-shot_1
679,1,3,Memphis-3-shot_1
680,1,3,Memphis-3-shot_1
681,1,3,Memphis-3-shot_1
682,1,3,Memphis-3-shot_1
683,1,3,Memphis-3-shot_1
684,1,3,Memphis-3-shot_1
685,1,3,Memphis-3-shot_1
686,1,3,Memphis-3-shot_1
687,1,3,Memphis-3-shot_1
688,1,3,Memphis-3-shot_1
689,1,3,Memphis-3-shot_1
690,1,3,Memphis-3-shot_1
691,1,3,Memphis-3-shot_1
692,1,3,Memphis-3-shot_1
693,1,3,Memphis-3-shot_1
694,1,3,Memphis-3-shot_1
695,1,3,Memphis-3-shot_1
696,1,3,Memphis-3-shot_1
697,2,3,Memphis-3-shot_2
698,2,3,Memphis-3-shot_2
699,2,3,Memphis-3-shot_2
700,2,3,Memphis-3-shot_2
701,2,3,Memphis-3-shot_2
702,2,3,Memphis-3-shot_2
703,2,3,Memphis-3-shot_2
704,2,3,Memphis-3-shot_2
705,2,3,Memphis-3-shot_2
706,2,3,Memphis-3-shot_2
707,2,3,Memphis-3-shot_2
708,2,3,Memphis-3-shot_2
709,2,3,Memphis-3-shot_2
710,2,3,Memphis-3-shot_2
711,2,3,Memphis-3-shot_2
712,2,3,Memphis-3-shot_2
713,3,3,Memphis-3-shot_3
714,3,3,Memphis-3-shot_3
715,3,3,Memphis-3-shot_3
716,3,3,Memphis-3-shot_3
717,3,3,Memphis-3-shot_3
718,3,3,Memphis-3-shot_3
719,3,3,Memphis-3-shot_3
720,3,3,Memphis-3-shot_3
721,3,3,Memphis-3-shot_3
722,3,3,Memphis-3-shot_3
723,3,3,Memphis-3-shot_3
724,3,3,Memphis-3-shot_3
725,3,3,Memphis-3-shot_3
726,3,3,Memphis-3-shot_3
727,3,3,Memphis-3-shot_3
728,3,3,Memphis-3-shot_3
729,3,3,Memphis-3-shot_3
730,3,3,Memphis-3-shot_3
731,3,3,Memphis-3-shot_3
732,3,3,Memphis-3-shot_3
733,3,3,Memphis-3-shot_3
734,3,3,Memphis-3-shot_3
735,3,3,Memphis-3-shot_3
736,3,3,Memphis-3-shot_3
737,3,3,Memphis-3-shot_3
738,3,3,Memphis-3-shot_3
739,3,3,Memphis-3-shot_3
740,3,3,Memphis-3-shot_3
741,3,3,Memphis-3-shot_3
742,3,3,Memphis-3-shot_3
743,3,3,Memphis-3-shot_3
744,3,3,Memphis-3-shot_3
745,3,3,Memphis-3-shot_3
746,3,3,Memphis-3-shot_3
747,3,3,Memphis-3-shot_3
748,3,3,Memphis-3-shot_3
749,3,3,Memphis-3-shot_3
750,4,3,Memphis-3-shot_4
751,0,4,Memphis-4-shot_0
752,0,4,Memphis-4-shot_0
753,0,4,Memphis-4-shot_0
754,0,4,Memphis-4-shot_0
755,0,4,Memphis-4-shot_0
756,0,4,Memphis-4-shot_0
757,0,4,Memphis-4-shot_0
758,0,4,Memphis-4-shot_0
759,0,4,Memphis-4-shot_0
760,0,4,Memphis-4-shot_0
761,0,4,Memphis-4-shot_0
762,0,4,Memphis-4-shot_0
763,0,4,Memphis-4-shot_0
764,0,4,Memphis-4-shot_0
765,0,4,Memphis-4-shot_0
766,0,4,Memphis-4-shot_0
767,0,4,Memphis-4-shot_0
768,0,4,Memphis-4-shot_0
769,0,4,Memphis-4-shot_0
770,0,4,Memphis-4-shot_0
771,0,4,Memphis-4-shot_0
772,0,4,Memphis-4-shot_0
773,0,4,Memphis-4-shot_0
774,0,4,Memphis-4-shot_0
775,0,4,Memphis-4-shot_0
