Person,Shot,Scene,Full
135,5,1,Calloused_Hands-1-shot_5
136,5,1,Calloused_Hands-1-shot_5
137,5,1,Calloused_Hands-1-shot_5
138,5,1,Calloused_Hands-1-shot_5
139,5,1,Calloused_Hands-1-shot_5
140,5,1,Calloused_Hands-1-shot_5
141,5,1,Calloused_Hands-1-shot_5
142,5,1,Calloused_Hands-1-shot_5
143,5,1,Calloused_Hands-1-shot_5
144,5,1,Calloused_Hands-1-shot_5
145,5,1,Calloused_Hands-1-shot_5
146,5,1,Calloused_Hands-1-shot_5
147,5,1,Calloused_Hands-1-shot_5
148,5,1,Calloused_Hands-1-shot_5
149,5,1,Calloused_Hands-1-shot_5
150,5,1,Calloused_Hands-1-shot_5
151,5,1,Calloused_Hands-1-shot_5
152,5,1,Calloused_Hands-1-shot_5
153,5,1,Calloused_Hands-1-shot_5
154,6,1,Calloused_Hands-1-shot_6
155,6,1,Calloused_Hands-1-shot_6
156,6,1,Calloused_Hands-1-shot_6
157,6,1,Calloused_Hands-1-shot_6
158,6,1,Calloused_Hands-1-shot_6
159,6,1,Calloused_Hands-1-shot_6
160,6,1,Calloused_Hands-1-shot_6
161,6,1,Calloused_Hands-1-shot_6
162,6,1,Calloused_Hands-1-shot_6
163,6,1,Calloused_Hands-1-shot_6
164,6,1,Calloused_Hands-1-shot_6
165,6,1,Calloused_Hands-1-shot_6
166,6,1,Calloused_Hands-1-shot_6
167,6,1,Calloused_Hands-1-shot_6
168,6,1,Calloused_Hands-1-shot_6
169,6,1,Calloused_Hands-1-shot_6
170,6,1,Calloused_Hands-1-shot_6
171,6,1,Calloused_Hands-1-shot_6
172,6,1,Calloused_Hands-1-shot_6
173,6,1,Calloused_Hands-1-shot_6
174,6,1,Calloused_Hands-1-shot_6
175,6,1,Calloused_Hands-1-shot_6
176,6,1,Calloused_Hands-1-shot_6
177,6,1,Calloused_Hands-1-shot_6
178,6,1,Calloused_Hands-1-shot_6
179,6,1,Calloused_Hands-1-shot_6
180,6,1,Calloused_Hands-1-shot_6
181,6,1,Calloused_Hands-1-shot_6
182,6,1,Calloused_Hands-1-shot_6
183,6,1,Calloused_Hands-1-shot_6
184,6,1,Calloused_Hands-1-shot_6
185,6,1,Calloused_Hands-1-shot_6
186,6,1,Calloused_Hands-1-shot_6
187,6,1,Calloused_Hands-1-shot_6
188,6,1,Calloused_Hands-1-shot_6
189,6,1,Calloused_Hands-1-shot_6
190,6,1,Calloused_Hands-1-shot_6
191,6,1,Calloused_Hands-1-shot_6
192,6,1,Calloused_Hands-1-shot_6
193,6,1,Calloused_Hands-1-shot_6
194,6,1,Calloused_Hands-1-shot_6
195,6,1,Calloused_Hands-1-shot_6
196,6,1,Calloused_Hands-1-shot_6
197,6,1,Calloused_Hands-1-shot_6
198,6,1,Calloused_Hands-1-shot_6
199,6,1,Calloused_Hands-1-shot_6
200,6,1,Calloused_Hands-1-shot_6
201,6,1,Calloused_Hands-1-shot_6
202,6,1,Calloused_Hands-1-shot_6
203,6,1,Calloused_Hands-1-shot_6
204,6,1,Calloused_Hands-1-shot_6
205,6,1,Calloused_Hands-1-shot_6
206,6,1,Calloused_Hands-1-shot_6
207,6,1,Calloused_Hands-1-shot_6
208,6,1,Calloused_Hands-1-shot_6
209,6,1,Calloused_Hands-1-shot_6
210,6,1,Calloused_Hands-1-shot_6
211,6,1,Calloused_Hands-1-shot_6
212,6,1,Calloused_Hands-1-shot_6
213,6,1,Calloused_Hands-1-shot_6
214,6,1,Calloused_Hands-1-shot_6
215,6,1,Calloused_Hands-1-shot_6
216,6,1,Calloused_Hands-1-shot_6
217,6,1,Calloused_Hands-1-shot_6
218,6,1,Calloused_Hands-1-shot_6
219,6,1,Calloused_Hands-1-shot_6
220,6,1,Calloused_Hands-1-shot_6
221,6,1,Calloused_Hands-1-shot_6
222,6,1,Calloused_Hands-1-shot_6
223,6,1,Calloused_Hands-1-shot_6
224,6,1,Calloused_Hands-1-shot_6
225,6,1,Calloused_Hands-1-shot_6
226,6,1,Calloused_Hands-1-shot_6
227,6,1,Calloused_Hands-1-shot_6
228,6,1,Calloused_Hands-1-shot_6
229,7,1,Calloused_Hands-1-shot_7
230,7,1,Calloused_Hands-1-shot_7
231,7,1,Calloused_Hands-1-shot_7
232,7,1,Calloused_Hands-1-shot_7
233,7,1,Calloused_Hands-1-shot_7
234,7,1,Calloused_Hands-1-shot_7
235,7,1,Calloused_Hands-1-shot_7
236,7,1,Calloused_Hands-1-shot_7
237,7,1,Calloused_Hands-1-shot_7
238,7,1,Calloused_Hands-1-shot_7
239,7,1,Calloused_Hands-1-shot_7
240,7,1,Calloused_Hands-1-shot_7
241,8,1,Calloused_Hands-1-shot_8
242,8,1,Calloused_Hands-1-shot_8
243,8,1,Calloused_Hands-1-shot_8
244,8,1,Calloused_Hands-1-shot_8
245,8,1,Calloused_Hands-1-shot_8
246,8,1,Calloused_Hands-1-shot_8
247,8,1,Calloused_Hands-1-shot_8
248,8,1,Calloused_Hands-1-shot_8
249,8,1,Calloused_Hands-1-shot_8
250,8,1,Calloused_Hands-1-shot_8
251,8,1,Calloused_Hands-1-shot_8
252,8,1,Calloused_Hands-1-shot_8
253,8,1,Calloused_Hands-1-shot_8
254,8,1,Calloused_Hands-1-shot_8
255,8,1,Calloused_Hands-1-shot_8
256,8,1,Calloused_Hands-1-shot_8
257,8,1,Calloused_Hands-1-shot_8
258,8,1,Calloused_Hands-1-shot_8
259,8,1,Calloused_Hands-1-shot_8
260,8,1,Calloused_Hands-1-shot_8
261,8,1,Calloused_Hands-1-shot_8
262,8,1,Calloused_Hands-1-shot_8
263,8,1,Calloused_Hands-1-shot_8
264,8,1,Calloused_Hands-1-shot_8
265,8,1,Calloused_Hands-1-shot_8
266,8,1,Calloused_Hands-1-shot_8
267,8,1,Calloused_Hands-1-shot_8
268,8,1,Calloused_Hands-1-shot_8
269,8,1,Calloused_Hands-1-shot_8
270,8,1,Calloused_Hands-1-shot_8
271,8,1,Calloused_Hands-1-shot_8
272,8,1,Calloused_Hands-1-shot_8
273,8,1,Calloused_Hands-1-shot_8
274,8,1,Calloused_Hands-1-shot_8
275,8,1,Calloused_Hands-1-shot_8
276,8,1,Calloused_Hands-1-shot_8
277,8,1,Calloused_Hands-1-shot_8
278,8,1,Calloused_Hands-1-shot_8
279,8,1,Calloused_Hands-1-shot_8
280,8,1,Calloused_Hands-1-shot_8
281,8,1,Calloused_Hands-1-shot_8
282,8,1,Calloused_Hands-1-shot_8
283,8,1,Calloused_Hands-1-shot_8
284,8,1,Calloused_Hands-1-shot_8
285,8,1,Calloused_Hands-1-shot_8
286,8,1,Calloused_Hands-1-shot_8
287,8,1,Calloused_Hands-1-shot_8
288,8,1,Calloused_Hands-1-shot_8
289,8,1,Calloused_Hands-1-shot_8
290,8,1,Calloused_Hands-1-shot_8
291,8,1,Calloused_Hands-1-shot_8
292,8,1,Calloused_Hands-1-shot_8
293,8,1,Calloused_Hands-1-shot_8
294,8,1,Calloused_Hands-1-shot_8
295,8,1,Calloused_Hands-1-shot_8
296,8,1,Calloused_Hands-1-shot_8
297,8,1,Calloused_Hands-1-shot_8
298,8,1,Calloused_Hands-1-shot_8
299,8,1,Calloused_Hands-1-shot_8
300,8,1,Calloused_Hands-1-shot_8
301,8,1,Calloused_Hands-1-shot_8
302,8,1,Calloused_Hands-1-shot_8
303,8,1,Calloused_Hands-1-shot_8
304,8,1,Calloused_Hands-1-shot_8
305,8,1,Calloused_Hands-1-shot_8
306,8,1,Calloused_Hands-1-shot_8
307,8,1,Calloused_Hands-1-shot_8
308,8,1,Calloused_Hands-1-shot_8
309,8,1,Calloused_Hands-1-shot_8
310,8,1,Calloused_Hands-1-shot_8
311,8,1,Calloused_Hands-1-shot_8
312,8,1,Calloused_Hands-1-shot_8
313,8,1,Calloused_Hands-1-shot_8
314,8,1,Calloused_Hands-1-shot_8
315,8,1,Calloused_Hands-1-shot_8
316,8,1,Calloused_Hands-1-shot_8
317,8,1,Calloused_Hands-1-shot_8
318,8,1,Calloused_Hands-1-shot_8
319,8,1,Calloused_Hands-1-shot_8
320,8,1,Calloused_Hands-1-shot_8
321,8,1,Calloused_Hands-1-shot_8
322,8,1,Calloused_Hands-1-shot_8
323,8,1,Calloused_Hands-1-shot_8
324,8,1,Calloused_Hands-1-shot_8
325,8,1,Calloused_Hands-1-shot_8
326,8,1,Calloused_Hands-1-shot_8
327,8,1,Calloused_Hands-1-shot_8
328,8,1,Calloused_Hands-1-shot_8
329,8,1,Calloused_Hands-1-shot_8
330,8,1,Calloused_Hands-1-shot_8
331,8,1,Calloused_Hands-1-shot_8
332,8,1,Calloused_Hands-1-shot_8
333,8,1,Calloused_Hands-1-shot_8
334,8,1,Calloused_Hands-1-shot_8
335,8,1,Calloused_Hands-1-shot_8
336,8,1,Calloused_Hands-1-shot_8
337,8,1,Calloused_Hands-1-shot_8
338,8,1,Calloused_Hands-1-shot_8
339,8,1,Calloused_Hands-1-shot_8
340,8,1,Calloused_Hands-1-shot_8
341,8,1,Calloused_Hands-1-shot_8
342,8,1,Calloused_Hands-1-shot_8
343,8,1,Calloused_Hands-1-shot_8
344,8,1,Calloused_Hands-1-shot_8
345,8,1,Calloused_Hands-1-shot_8
346,8,1,Calloused_Hands-1-shot_8
347,8,1,Calloused_Hands-1-shot_8
348,8,1,Calloused_Hands-1-shot_8
349,8,1,Calloused_Hands-1-shot_8
350,8,1,Calloused_Hands-1-shot_8
351,8,1,Calloused_Hands-1-shot_8
352,8,1,Calloused_Hands-1-shot_8
353,8,1,Calloused_Hands-1-shot_8
354,8,1,Calloused_Hands-1-shot_8
355,8,1,Calloused_Hands-1-shot_8
356,8,1,Calloused_Hands-1-shot_8
357,8,1,Calloused_Hands-1-shot_8
358,8,1,Calloused_Hands-1-shot_8
359,8,1,Calloused_Hands-1-shot_8
360,8,1,Calloused_Hands-1-shot_8
361,8,1,Calloused_Hands-1-shot_8
362,8,1,Calloused_Hands-1-shot_8
363,8,1,Calloused_Hands-1-shot_8
364,8,1,Calloused_Hands-1-shot_8
365,8,1,Calloused_Hands-1-shot_8
366,8,1,Calloused_Hands-1-shot_8
367,8,1,Calloused_Hands-1-shot_8
368,9,1,Calloused_Hands-1-shot_9
369,9,1,Calloused_Hands-1-shot_9
370,9,1,Calloused_Hands-1-shot_9
371,9,1,Calloused_Hands-1-shot_9
372,9,1,Calloused_Hands-1-shot_9
373,9,1,Calloused_Hands-1-shot_9
374,9,1,Calloused_Hands-1-shot_9
375,10,1,Calloused_Hands-1-shot_10
376,10,1,Calloused_Hands-1-shot_10
377,10,1,Calloused_Hands-1-shot_10
378,10,1,Calloused_Hands-1-shot_10
379,10,1,Calloused_Hands-1-shot_10
380,10,1,Calloused_Hands-1-shot_10
381,10,1,Calloused_Hands-1-shot_10
382,10,1,Calloused_Hands-1-shot_10
383,10,1,Calloused_Hands-1-shot_10
384,10,1,Calloused_Hands-1-shot_10
385,10,1,Calloused_Hands-1-shot_10
386,10,1,Calloused_Hands-1-shot_10
387,10,1,Calloused_Hands-1-shot_10
388,10,1,Calloused_Hands-1-shot_10
389,11,1,Calloused_Hands-1-shot_11
390,11,1,Calloused_Hands-1-shot_11
391,11,1,Calloused_Hands-1-shot_11
392,11,1,Calloused_Hands-1-shot_11
393,11,1,Calloused_Hands-1-shot_11
394,11,1,Calloused_Hands-1-shot_11
395,11,1,Calloused_Hands-1-shot_11
396,11,1,Calloused_Hands-1-shot_11
397,11,1,Calloused_Hands-1-shot_11
398,11,1,Calloused_Hands-1-shot_11
399,11,1,Calloused_Hands-1-shot_11
400,11,1,Calloused_Hands-1-shot_11
401,11,1,Calloused_Hands-1-shot_11
402,11,1,Calloused_Hands-1-shot_11
403,11,1,Calloused_Hands-1-shot_11
404,11,1,Calloused_Hands-1-shot_11
405,11,1,Calloused_Hands-1-shot_11
406,11,1,Calloused_Hands-1-shot_11
407,12,1,Calloused_Hands-1-shot_12
408,12,1,Calloused_Hands-1-shot_12
409,12,1,Calloused_Hands-1-shot_12
410,12,1,Calloused_Hands-1-shot_12
411,12,1,Calloused_Hands-1-shot_12
412,12,1,Calloused_Hands-1-shot_12
413,12,1,Calloused_Hands-1-shot_12
414,12,1,Calloused_Hands-1-shot_12
415,12,1,Calloused_Hands-1-shot_12
416,12,1,Calloused_Hands-1-shot_12
417,12,1,Calloused_Hands-1-shot_12
418,12,1,Calloused_Hands-1-shot_12
419,12,1,Calloused_Hands-1-shot_12
420,12,1,Calloused_Hands-1-shot_12
421,12,1,Calloused_Hands-1-shot_12
422,12,1,Calloused_Hands-1-shot_12
423,12,1,Calloused_Hands-1-shot_12
424,12,1,Calloused_Hands-1-shot_12
425,12,1,Calloused_Hands-1-shot_12
426,12,1,Calloused_Hands-1-shot_12
427,12,1,Calloused_Hands-1-shot_12
428,12,1,Calloused_Hands-1-shot_12
429,12,1,Calloused_Hands-1-shot_12
430,12,1,Calloused_Hands-1-shot_12
431,12,1,Calloused_Hands-1-shot_12
432,12,1,Calloused_Hands-1-shot_12
433,12,1,Calloused_Hands-1-shot_12
434,12,1,Calloused_Hands-1-shot_12
435,12,1,Calloused_Hands-1-shot_12
436,12,1,Calloused_Hands-1-shot_12
437,12,1,Calloused_Hands-1-shot_12
438,12,1,Calloused_Hands-1-shot_12
439,12,1,Calloused_Hands-1-shot_12
440,12,1,Calloused_Hands-1-shot_12
441,12,1,Calloused_Hands-1-shot_12
442,12,1,Calloused_Hands-1-shot_12
443,12,1,Calloused_Hands-1-shot_12
444,12,1,Calloused_Hands-1-shot_12
445,12,1,Calloused_Hands-1-shot_12
446,12,1,Calloused_Hands-1-shot_12
447,12,1,Calloused_Hands-1-shot_12
448,12,1,Calloused_Hands-1-shot_12
449,12,1,Calloused_Hands-1-shot_12
450,13,1,Calloused_Hands-1-shot_13
451,13,1,Calloused_Hands-1-shot_13
452,13,1,Calloused_Hands-1-shot_13
453,13,1,Calloused_Hands-1-shot_13
454,13,1,Calloused_Hands-1-shot_13
455,14,1,Calloused_Hands-1-shot_14
456,14,1,Calloused_Hands-1-shot_14
457,14,1,Calloused_Hands-1-shot_14
458,14,1,Calloused_Hands-1-shot_14
459,14,1,Calloused_Hands-1-shot_14
460,14,1,Calloused_Hands-1-shot_14
461,14,1,Calloused_Hands-1-shot_14
462,14,1,Calloused_Hands-1-shot_14
463,14,1,Calloused_Hands-1-shot_14
464,14,1,Calloused_Hands-1-shot_14
465,14,1,Calloused_Hands-1-shot_14
466,14,1,Calloused_Hands-1-shot_14
467,14,1,Calloused_Hands-1-shot_14
468,14,1,Calloused_Hands-1-shot_14
469,14,1,Calloused_Hands-1-shot_14
470,14,1,Calloused_Hands-1-shot_14
471,14,1,Calloused_Hands-1-shot_14
472,14,1,Calloused_Hands-1-shot_14
473,14,1,Calloused_Hands-1-shot_14
474,14,1,Calloused_Hands-1-shot_14
475,14,1,Calloused_Hands-1-shot_14
476,15,1,Calloused_Hands-1-shot_15
477,15,1,Calloused_Hands-1-shot_15
478,15,1,Calloused_Hands-1-shot_15
479,15,1,Calloused_Hands-1-shot_15
480,15,1,Calloused_Hands-1-shot_15
481,15,1,Calloused_Hands-1-shot_15
482,15,1,Calloused_Hands-1-shot_15
483,15,1,Calloused_Hands-1-shot_15
484,15,1,Calloused_Hands-1-shot_15
485,15,1,Calloused_Hands-1-shot_15
486,15,1,Calloused_Hands-1-shot_15
487,16,1,Calloused_Hands-1-shot_16
488,16,1,Calloused_Hands-1-shot_16
489,16,1,Calloused_Hands-1-shot_16
490,16,1,Calloused_Hands-1-shot_16
491,16,1,Calloused_Hands-1-shot_16
492,16,1,Calloused_Hands-1-shot_16
493,16,1,Calloused_Hands-1-shot_16
494,16,1,Calloused_Hands-1-shot_16
495,16,1,Calloused_Hands-1-shot_16
496,16,1,Calloused_Hands-1-shot_16
497,16,1,Calloused_Hands-1-shot_16
498,16,1,Calloused_Hands-1-shot_16
499,16,1,Calloused_Hands-1-shot_16
500,16,1,Calloused_Hands-1-shot_16
501,16,1,Calloused_Hands-1-shot_16
502,16,1,Calloused_Hands-1-shot_16
503,16,1,Calloused_Hands-1-shot_16
504,16,1,Calloused_Hands-1-shot_16
505,16,1,Calloused_Hands-1-shot_16
506,16,1,Calloused_Hands-1-shot_16
507,16,1,Calloused_Hands-1-shot_16
508,16,1,Calloused_Hands-1-shot_16
509,16,1,Calloused_Hands-1-shot_16
510,16,1,Calloused_Hands-1-shot_16
511,16,1,Calloused_Hands-1-shot_16
512,16,1,Calloused_Hands-1-shot_16
513,17,1,Calloused_Hands-1-shot_17
514,17,1,Calloused_Hands-1-shot_17
515,17,1,Calloused_Hands-1-shot_17
516,17,1,Calloused_Hands-1-shot_17
517,17,1,Calloused_Hands-1-shot_17
518,17,1,Calloused_Hands-1-shot_17
519,17,1,Calloused_Hands-1-shot_17
520,17,1,Calloused_Hands-1-shot_17
521,18,1,Calloused_Hands-1-shot_18
522,18,1,Calloused_Hands-1-shot_18
523,18,1,Calloused_Hands-1-shot_18
524,18,1,Calloused_Hands-1-shot_18
525,18,1,Calloused_Hands-1-shot_18
526,18,1,Calloused_Hands-1-shot_18
527,18,1,Calloused_Hands-1-shot_18
528,18,1,Calloused_Hands-1-shot_18
529,18,1,Calloused_Hands-1-shot_18
530,18,1,Calloused_Hands-1-shot_18
531,18,1,Calloused_Hands-1-shot_18
532,18,1,Calloused_Hands-1-shot_18
533,18,1,Calloused_Hands-1-shot_18
534,18,1,Calloused_Hands-1-shot_18
535,18,1,Calloused_Hands-1-shot_18
536,18,1,Calloused_Hands-1-shot_18
537,18,1,Calloused_Hands-1-shot_18
538,18,1,Calloused_Hands-1-shot_18
539,18,1,Calloused_Hands-1-shot_18
540,18,1,Calloused_Hands-1-shot_18
541,18,1,Calloused_Hands-1-shot_18
542,18,1,Calloused_Hands-1-shot_18
543,18,1,Calloused_Hands-1-shot_18
544,18,1,Calloused_Hands-1-shot_18
545,19,1,Calloused_Hands-1-shot_19
546,19,1,Calloused_Hands-1-shot_19
547,19,1,Calloused_Hands-1-shot_19
548,19,1,Calloused_Hands-1-shot_19
549,19,1,Calloused_Hands-1-shot_19
550,19,1,Calloused_Hands-1-shot_19
551,19,1,Calloused_Hands-1-shot_19
552,19,1,Calloused_Hands-1-shot_19
553,19,1,Calloused_Hands-1-shot_19
554,19,1,Calloused_Hands-1-shot_19
555,19,1,Calloused_Hands-1-shot_19
556,19,1,Calloused_Hands-1-shot_19
557,19,1,Calloused_Hands-1-shot_19
558,19,1,Calloused_Hands-1-shot_19
559,19,1,Calloused_Hands-1-shot_19
560,19,1,Calloused_Hands-1-shot_19
561,20,1,Calloused_Hands-1-shot_20
562,20,1,Calloused_Hands-1-shot_20
563,20,1,Calloused_Hands-1-shot_20
564,20,1,Calloused_Hands-1-shot_20
565,20,1,Calloused_Hands-1-shot_20
566,20,1,Calloused_Hands-1-shot_20
567,20,1,Calloused_Hands-1-shot_20
568,20,1,Calloused_Hands-1-shot_20
569,20,1,Calloused_Hands-1-shot_20
570,20,1,Calloused_Hands-1-shot_20
571,20,1,Calloused_Hands-1-shot_20
572,20,1,Calloused_Hands-1-shot_20
573,20,1,Calloused_Hands-1-shot_20
574,20,1,Calloused_Hands-1-shot_20
575,21,1,Calloused_Hands-1-shot_21
576,21,1,Calloused_Hands-1-shot_21
577,21,1,Calloused_Hands-1-shot_21
578,21,1,Calloused_Hands-1-shot_21
579,21,1,Calloused_Hands-1-shot_21
580,21,1,Calloused_Hands-1-shot_21
581,21,1,Calloused_Hands-1-shot_21
582,21,1,Calloused_Hands-1-shot_21
583,21,1,Calloused_Hands-1-shot_21
584,21,1,Calloused_Hands-1-shot_21
585,21,1,Calloused_Hands-1-shot_21
586,21,1,Calloused_Hands-1-shot_21
587,21,1,Calloused_Hands-1-shot_21
588,21,1,Calloused_Hands-1-shot_21
589,21,1,Calloused_Hands-1-shot_21
590,21,1,Calloused_Hands-1-shot_21
591,21,1,Calloused_Hands-1-shot_21
592,21,1,Calloused_Hands-1-shot_21
593,21,1,Calloused_Hands-1-shot_21
594,21,1,Calloused_Hands-1-shot_21
595,22,1,Calloused_Hands-1-shot_22
596,22,1,Calloused_Hands-1-shot_22
597,22,1,Calloused_Hands-1-shot_22
598,22,1,Calloused_Hands-1-shot_22
599,22,1,Calloused_Hands-1-shot_22
600,22,1,Calloused_Hands-1-shot_22
601,22,1,Calloused_Hands-1-shot_22
602,22,1,Calloused_Hands-1-shot_22
603,1,2,Calloused_Hands-2-shot_1
604,1,2,Calloused_Hands-2-shot_1
605,1,2,Calloused_Hands-2-shot_1
606,1,2,Calloused_Hands-2-shot_1
607,1,2,Calloused_Hands-2-shot_1
608,1,2,Calloused_Hands-2-shot_1
609,1,2,Calloused_Hands-2-shot_1
610,1,2,Calloused_Hands-2-shot_1
611,1,2,Calloused_Hands-2-shot_1
612,1,2,Calloused_Hands-2-shot_1
613,1,2,Calloused_Hands-2-shot_1
614,1,2,Calloused_Hands-2-shot_1
615,2,2,Calloused_Hands-2-shot_2
616,2,2,Calloused_Hands-2-shot_2
617,2,2,Calloused_Hands-2-shot_2
618,2,2,Calloused_Hands-2-shot_2
619,2,2,Calloused_Hands-2-shot_2
620,2,2,Calloused_Hands-2-shot_2
621,2,2,Calloused_Hands-2-shot_2
622,2,2,Calloused_Hands-2-shot_2
623,2,2,Calloused_Hands-2-shot_2
624,2,2,Calloused_Hands-2-shot_2
625,3,2,Calloused_Hands-2-shot_3
626,3,2,Calloused_Hands-2-shot_3
627,3,2,Calloused_Hands-2-shot_3
628,3,2,Calloused_Hands-2-shot_3
629,3,2,Calloused_Hands-2-shot_3
630,3,2,Calloused_Hands-2-shot_3
631,3,2,Calloused_Hands-2-shot_3
632,3,2,Calloused_Hands-2-shot_3
633,3,2,Calloused_Hands-2-shot_3
634,3,2,Calloused_Hands-2-shot_3
